Customer Id,Customer City,Customer Country,Customer State,Department,Customer Zipcode
1698,Detroit,USA,MI,Home Office,48205
1861,Caguas,Puerto Rico,PR,Consumer,725
10937,Phoenix,USA,AZ,Home Office,85029
3768,Miami,USA,FL,Home Office,33155
1213,Eugene,USA,OR,Home Office,97402
5672,Chandler,USA,AZ,Home Office,85225
4767,Washington,USA,PA,Home Office,15301
1572,Yuma,USA,AZ,Consumer,85364
11289,Mount Pleasant,USA,MI,Home Office,48858
11672,Caguas,Puerto Rico,PR,Consumer,725
5969,Caguas,Puerto Rico,PR,Consumer,725
6404,Buena Park,USA,CA,Home Office,90620
8029,Caguas,Puerto Rico,PR,Corporate,725
3585,Chicago,USA,IL,Home Office,60640
5368,Brooklyn,USA,NY,Home Office,11235
1485,Morristown,USA,NJ,Home Office,7960
5065,Dearborn,USA,MI,Home Office,48126
3719,Caguas,Puerto Rico,PR,Consumer,725
2545,Richardson,USA,TX,Home Office,75080
11244,Ann Arbor,USA,MI,Consumer,48103
657,Caguas,Puerto Rico,PR,Corporate,725
6074,Chicago,USA,IL,Consumer,60629
6163,San Jose,USA,CA,Home Office,95125
1208,Caguas,Puerto Rico,PR,Consumer,725
8316,Augusta,USA,GA,Home Office,30906
9579,Buffalo,USA,NY,Consumer,14221
3347,El Paso,USA,TX,Home Office,79912
8099,Brooklyn,USA,NY,Home Office,11234
7681,Caguas,Puerto Rico,PR,Consumer,725
1328,Wayne,USA,NJ,Home Office,7470
5586,Caguas,Puerto Rico,PR,Consumer,725
5366,San Diego,USA,CA,Home Office,92102
5318,Cleveland,USA,OH,Home Office,44109
11442,Caguas,Puerto Rico,PR,Consumer,725
9450,Carol Stream,USA,IL,Home Office,60188
3465,Santa Clara,USA,CA,Home Office,95051
5136,Caguas,Puerto Rico,PR,Consumer,725
9367,San Benito,USA,TX,Consumer,78586
8727,San Antonio,USA,TX,Consumer,78227
2087,San Benito,USA,TX,Home Office,78586
160,Brooklyn,USA,NY,Home Office,11229
690,Salt Lake City,USA,UT,Home Office,84118
6244,Orlando,USA,FL,Home Office,32822
7077,Caguas,Puerto Rico,PR,Home Office,725
401,Aurora,USA,CO,Consumer,80012
522,Caguas,Puerto Rico,PR,Consumer,725
2400,Caguas,Puerto Rico,PR,Consumer,725
10420,Plainfield,USA,NJ,Home Office,7060
7530,Long Beach,USA,CA,Corporate,90806
3349,San Diego,USA,CA,Consumer,92117
5642,Columbia,USA,TN,Consumer,38401
4437,Wilkes Barre,USA,PA,Consumer,18702
3368,Las Vegas,USA,NV,Consumer,89121
11328,Los Angeles,USA,CA,Consumer,90033
6843,New York,USA,NY,Consumer,10040
8054,Brooklyn,USA,NY,Consumer,11229
5443,Greeley,USA,CO,Consumer,80631
4423,Panorama City,USA,CA,Consumer,91402
13401,Jonesboro,USA,AR,Consumer,72401
13023,Ogden,USA,UT,Consumer,84404
13257,Piscataway,USA,NJ,Consumer,8854
14257,Columbus,USA,OH,Consumer,43229
14220,Washington,USA,DC,Consumer,20019
13490,Chicago,USA,IL,Consumer,60630
14400,Bakersfield,USA,CA,Consumer,93309
14310,Los Angeles,USA,CA,Consumer,90063
14112,Charlotte,USA,NC,Consumer,28205
13381,Indio,USA,CA,Consumer,92201
14237,Englewood,USA,CO,Consumer,80110
14129,Catonsville,USA,MD,Consumer,21228
14484,Greensboro,USA,NC,Consumer,27410
13237,Vista,USA,CA,Consumer,92083
13399,Toms River,USA,NJ,Consumer,8753
13453,Jackson Heights,USA,NY,Consumer,11372
13380,Wyoming,USA,MI,Consumer,49509
13164,Philadelphia,USA,PA,Consumer,19104
13416,San Jose,USA,CA,Consumer,95112
14236,Massapequa,USA,NY,Consumer,11758
13325,San Marcos,USA,CA,Consumer,92069
13055,Houston,USA,TX,Consumer,77015
14608,West Haven,USA,CT,Consumer,6516
13235,Pompano Beach,USA,FL,Consumer,33065
13307,Amarillo,USA,TX,Consumer,79109
14235,Newark,USA,OH,Consumer,43055
14428,Virginia Beach,USA,VA,Consumer,23462
13324,Los Angeles,USA,CA,Consumer,90042
13486,Hamtramck,USA,MI,Consumer,48212
13432,Austin,USA,TX,Consumer,78753
14481,Methuen,USA,MA,Consumer,1844
14661,San Diego,USA,CA,Consumer,92114
14463,Mission Viejo,USA,CA,Consumer,92692
14072,Fort Washington,USA,MD,Consumer,20744
14409,Kent,USA,WA,Consumer,98031
13377,Modesto,USA,CA,Consumer,95350
13215,New Haven,USA,CT,Consumer,6511
13395,Tempe,USA,AZ,Consumer,85283
13376,El Paso,USA,TX,Consumer,79924
14515,Bend,USA,OR,Consumer,97701
13358,Lancaster,USA,OH,Consumer,43130
14106,Opelousas,USA,LA,Consumer,70570
13321,Chesapeake,USA,VA,Consumer,23320
14321,Columbia,USA,SC,Consumer,29223
13267,Crystal Lake,USA,IL,Consumer,60014
14177,Mission Viejo,USA,CA,Consumer,92691
14105,New York,USA,NY,Consumer,10009
14550,Los Angeles,USA,CA,Consumer,90024
13302,Quincy,USA,IL,Consumer,62301
13320,Florissant,USA,MO,Consumer,63033
13068,Grand Prairie,USA,TX,Consumer,75052
14176,Virginia Beach,USA,VA,Consumer,23452
13445,Eagle Pass,USA,TX,Consumer,78852
13283,San Diego,USA,CA,Consumer,92102
13139,Miami,USA,FL,Consumer,33155
14337,Chicago,USA,IL,Consumer,60625
14373,El Paso,USA,TX,Consumer,79936
14102,Miami,USA,FL,Consumer,33176
14084,Cerritos,USA,CA,Consumer,90703
14389,Potomac,USA,MD,Consumer,20854
13155,Tucson,USA,AZ,Consumer,85746
13065,Van Nuys,USA,CA,Consumer,91406
14281,York,USA,PA,Consumer,17404
13298,San Antonio,USA,TX,Consumer,78223
14455,Brooklyn,USA,NY,Consumer,11236
14316,Miami,USA,FL,Consumer,33165
14226,Freeport,USA,NY,Consumer,11520
13423,Albuquerque,USA,NM,Consumer,87111
13153,Albuquerque,USA,NM,Consumer,87111
13008,Spring Valley,USA,CA,Consumer,91977
13404,Cleveland,USA,OH,Consumer,44130
13026,Meridian,USA,ID,Consumer,83642
13512,Fort Worth,USA,TX,Consumer,76116
14385,Washington,USA,DC,Consumer,20002
13295,Greensburg,USA,PA,Consumer,15601
14578,East Lansing,USA,MI,Consumer,48823
14312,Salina,USA,KS,Consumer,67401
14685,Los Angeles,USA,CA,Consumer,90026
14451,San Antonio,USA,TX,Consumer,78228
14132,Los Angeles,USA,CA,Consumer,90002
14613,Norwalk,USA,CA,Consumer,90650
11260,Fort Lauderdale,USA,FL,Consumer,33312
35,Oceanside,USA,CA,Consumer,92056
13753,Lake Forest,USA,CA,Consumer,92630
13879,West Orange,USA,NJ,Consumer,7052
7490,Chapel Hill,USA,NC,Consumer,27514
13697,Fullerton,USA,CA,Consumer,92833
14039,Laredo,USA,TX,Consumer,78046
6191,Saint Paul,USA,MN,Consumer,55104
14805,Findlay,USA,OH,Consumer,45840
13750,Anaheim,USA,CA,Consumer,92802
14714,Reynoldsburg,USA,OH,Consumer,43068
13749,Antioch,USA,TN,Consumer,37013
14749,Scottsdale,USA,AZ,Consumer,85254
13569,Oxnard,USA,CA,Consumer,93030
13802,Costa Mesa,USA,CA,Consumer,92626
13712,Honolulu,USA,HI,Consumer,96817
13676,Raleigh,USA,NC,Consumer,27610
14017,Saint Louis,USA,MO,Consumer,63116
13765,Las Vegas,USA,NV,Consumer,89101
13747,West Chester,USA,PA,Consumer,19382
13567,Saint Louis,USA,MO,Consumer,63116
3902,Oceanside,USA,CA,Consumer,92054
13584,Augusta,USA,GA,Consumer,30907
14710,South El Monte,USA,CA,Consumer,91733
14854,Enfield,USA,CT,Consumer,6082
13925,New York,USA,NY,Consumer,10003
13583,Brooklyn,USA,NY,Consumer,11235
13907,Costa Mesa,USA,CA,Consumer,92627
13727,Massillon,USA,OH,Consumer,44646
13708,Bolingbrook,USA,IL,Consumer,60440
12807,San Antonio,USA,TX,Consumer,78223
13581,Columbus,USA,OH,Consumer,43230
13635,Philadelphia,USA,PA,Consumer,19120
13689,Enfield,USA,CT,Consumer,6082
14761,Antioch,USA,CA,Consumer,94509
14031,Troy,USA,MI,Consumer,48098
14778,Washington,USA,DC,Consumer,20009
14012,San Diego,USA,CA,Consumer,92113
13598,Winnetka,USA,CA,Consumer,91306
14048,Kailua,USA,HI,Consumer,96734
13976,Pittsfield,USA,MA,Consumer,1201
389,Modesto,USA,CA,Consumer,95351
14705,Riverside,USA,CA,Consumer,92504
1925,Moreno Valley,USA,CA,Consumer,92553
14047,Bakersfield,USA,CA,Consumer,93306
980,San Jose,USA,CA,Consumer,95112
5139,Greenville,USA,NC,Consumer,27858
14704,Marietta,USA,GA,Consumer,30067
12785,Florissant,USA,MO,Consumer,63031
13992,Las Vegas,USA,NV,Consumer,89117
13578,Columbia,USA,SC,Consumer,29223
14866,Dallas,USA,TX,Consumer,75287
14739,Chicago,USA,IL,Consumer,60615
13901,Wayne,USA,NJ,Consumer,7470
14829,Hesperia,USA,CA,Consumer,92345
13918,Los Angeles,USA,CA,Consumer,90037
14738,Bakersfield,USA,CA,Consumer,93306
12783,Dallas,USA,TX,Consumer,75287
14026,Katy,USA,TX,Consumer,77450
14702,Chino,USA,CA,Consumer,91710
14882,Pompano Beach,USA,FL,Consumer,33068
14792,Irwin,USA,PA,Consumer,15642
12746,York,USA,PA,Consumer,17404
13899,Tampa,USA,FL,Consumer,33624
14791,Katy,USA,TX,Consumer,77450
9474,Methuen,USA,MA,Consumer,1844
13862,Long Beach,USA,CA,Consumer,90813
13754,Perth Amboy,USA,NJ,Consumer,8861
14898,Long Beach,USA,CA,Consumer,90806
13916,Chicago,USA,IL,Consumer,60619
14916,Milwaukee,USA,WI,Consumer,53209
12781,Chicago,USA,IL,Consumer,60638
13970,Fountain Valley,USA,CA,Consumer,92708
14880,Moline,USA,IL,Consumer,61265
5693,Lockport,USA,IL,Consumer,60441
3236,Hollister,USA,CA,Consumer,95023
4175,Westland,USA,MI,Consumer,48185
4167,Malden,USA,MA,Consumer,2148
11009,Federal Way,USA,WA,Consumer,98023
2566,Merced,USA,CA,Consumer,95340
9525,Jamaica,USA,NY,Consumer,11435
12578,Opa Locka,USA,FL,Consumer,33055
12682,Oak Lawn,USA,IL,Consumer,60453
12645,Fort Worth,USA,TX,Consumer,76133
12498,Brooklyn,USA,NY,Consumer,11223
12714,Brooklyn,USA,NY,Consumer,11214
12533,Phoenix,USA,AZ,Consumer,85008
12621,Louisville,USA,KY,Consumer,40214
12619,Hayward,USA,CA,Consumer,94541
12690,San Antonio,USA,TX,Consumer,78223
12491,Phoenix,USA,AZ,Consumer,85029
12581,Dayton,USA,OH,Consumer,45424
12561,Oxnard,USA,CA,Consumer,93030
12705,Chicago,USA,IL,Consumer,60609
14997,Jersey City,USA,NJ,Consumer,7307
15123,Brooklyn,USA,NY,Consumer,11226
12830,Lakewood,USA,OH,Consumer,44107
14959,Buffalo,USA,NY,Consumer,14221
14923,Las Cruces,USA,NM,Consumer,88005
14975,Brooklyn,USA,NY,Consumer,11214
15137,Elyria,USA,OH,Consumer,44035
15046,Davis,USA,CA,Consumer,95616
12934,Chicago,USA,IL,Consumer,60617
15135,Fairfield,USA,OH,Consumer,45014
12841,Fort Lauderdale,USA,FL,Consumer,33313
15097,Lawton,USA,OK,Consumer,73505
15042,Chicago,USA,IL,Consumer,60657
12948,Fremont,USA,CA,Consumer,94539
12930,Greeley,USA,CO,Consumer,80631
12857,San Ramon,USA,CA,Consumer,94583
12893,Brooklyn,USA,NY,Consumer,11230
14951,Apopka,USA,FL,Consumer,32703
15004,Memphis,USA,TN,Consumer,38127
15039,Costa Mesa,USA,CA,Consumer,92626
15093,Allentown,USA,PA,Consumer,18103
15037,Porterville,USA,CA,Consumer,93257
12853,New York,USA,NY,Consumer,10024
12851,San Diego,USA,CA,Consumer,92113
14185,Cincinnati,USA,OH,Consumer,45238
13400,New York,USA,NY,Consumer,10027
14183,Burnsville,USA,MN,Consumer,55337
13057,Anaheim,USA,CA,Consumer,92802
13379,Tucson,USA,AZ,Consumer,85706
14518,Norcross,USA,GA,Consumer,30093
13195,Lawton,USA,OK,Consumer,73505
14103,Phoenix,USA,AZ,Consumer,85035
14391,Salem,USA,OR,Consumer,97301
10652,Lenoir,USA,NC,Consumer,28645
12777,Carlsbad,USA,CA,Consumer,92009
14038,Santa Ana,USA,CA,Consumer,92704
13838,Dallas,USA,TX,Consumer,75217
3388,Augusta,USA,GA,Consumer,30906
13890,Palo Alto,USA,CA,Consumer,94303
13655,Detroit,USA,MI,Consumer,48205
13651,Las Vegas,USA,NV,Consumer,89123
13793,Stockton,USA,CA,Consumer,95207
14757,Houston,USA,TX,Consumer,77084
13719,Hawthorne,USA,CA,Consumer,90250
13953,Philadelphia,USA,PA,Consumer,19111
6644,Quincy,USA,MA,Consumer,2169
8577,Virginia Beach,USA,VA,Consumer,23455
3662,Troy,USA,NY,Consumer,12180
12524,Atlanta,USA,GA,Consumer,30318
12663,Tempe,USA,AZ,Consumer,85283
12580,Bronx,USA,NY,Consumer,10462
12885,Columbus,USA,OH,Consumer,43228
15083,Lancaster,USA,CA,Consumer,93536
14973,Phoenix,USA,AZ,Consumer,85033
12912,Eugene,USA,OR,Consumer,97405
12833,Cumberland,USA,MD,Consumer,21502
11617,Virginia Beach,USA,VA,Consumer,23462
4993,Fort Lauderdale,USA,FL,Consumer,33324
5609,Morristown,USA,NJ,Consumer,7960
8092,Irwin,USA,PA,Consumer,15642
9276,Dallas,USA,TX,Consumer,75243
11838,Portland,USA,OR,Consumer,97229
340,Denton,USA,TX,Consumer,76201
3183,Buffalo,USA,NY,Consumer,14221
7959,Strongsville,USA,OH,Consumer,44136
2587,Bensalem,USA,PA,Consumer,19020
9997,Irving,USA,TX,Consumer,75061
5195,Bayonne,USA,NJ,Consumer,7002
8419,Aurora,USA,CO,Consumer,80013
9455,El Monte,USA,CA,Consumer,91732
6920,Chicago,USA,IL,Consumer,60636
278,Brooklyn,USA,NY,Consumer,11214
8108,Los Angeles,USA,CA,Consumer,90007
201,Jacksonville,USA,FL,Consumer,32244
8739,Jacksonville,USA,FL,Consumer,32225
6705,Vista,USA,CA,Consumer,92084
5159,Fort Lauderdale,USA,FL,Consumer,33312
4826,Houston,USA,TX,Corporate,77015
8874,Bronx,USA,NY,Corporate,10452
14624,Tulare,USA,CA,Corporate,93274
14605,San Marcos,USA,CA,Corporate,92069
14284,Dallas,USA,TX,Corporate,75243
14211,Virginia Beach,USA,VA,Corporate,23464
14525,Atlanta,USA,GA,Corporate,30331
13621,Saint Paul,USA,MN,Corporate,55112
14399,Los Angeles,USA,CA,Corporate,90019
14381,Rego Park,USA,NY,Corporate,11374
14090,El Monte,USA,CA,Corporate,91732
13197,Sunnyvale,USA,CA,Corporate,94087
14459,Brooklyn,USA,NY,Corporate,11206
14439,Lancaster,USA,PA,Corporate,17603
13263,New York,USA,NY,Corporate,10031
14546,Fullerton,USA,CA,Corporate,92833
13424,Pittsfield,USA,MA,Corporate,1201
13028,Detroit,USA,MI,Corporate,48235
13351,Broken Arrow,USA,OK,Corporate,74012
13350,Bronx,USA,NY,Corporate,10458
13493,Hayward,USA,CA,Corporate,94544
14416,Clearfield,USA,UT,Corporate,84015
14667,Florissant,USA,MO,Corporate,63033
13348,Las Vegas,USA,NV,Corporate,89119
1253,Enfield,USA,CT,Corporate,6082
13860,Mesa,USA,AZ,Corporate,85204
12760,Pico Rivera,USA,CA,Corporate,90660
13588,Bronx,USA,NY,Corporate,10456
12811,Dallas,USA,TX,Corporate,75220
13784,Encinitas,USA,CA,Corporate,92024
13963,Alameda,USA,CA,Corporate,94501
13908,Brooklyn,USA,NY,Corporate,11201
13619,Phoenix,USA,AZ,Corporate,85029
12825,Modesto,USA,CA,Corporate,95351
14816,Springfield,USA,MO,Corporate,65807
14707,Chicago,USA,IL,Corporate,60632
13849,Chicago,USA,IL,Corporate,60628
13774,Conway,USA,AR,Corporate,72032
13647,Los Angeles,USA,CA,Corporate,90016
13790,Opelousas,USA,LA,Corporate,70570
6226,Weslaco,USA,TX,Corporate,78596
12593,Citrus Heights,USA,CA,Corporate,95610
12520,Tampa,USA,FL,Corporate,33624
12484,Strongsville,USA,OH,Corporate,44136
12732,Detroit,USA,MI,Corporate,48213
12623,Antioch,USA,CA,Corporate,94509
12730,Newark,USA,DE,Corporate,19711
12567,Methuen,USA,MA,Corporate,1844
12531,Hyattsville,USA,MD,Corporate,20783
12709,Jamaica,USA,NY,Corporate,11435
14947,Apex,USA,NC,Corporate,27502
14928,Clementon,USA,NJ,Corporate,8021
12941,Scottsdale,USA,AZ,Corporate,85254
14345,Carson,USA,CA,Corporate,90745
13525,Raleigh,USA,NC,Corporate,27606
14380,Crystal Lake,USA,IL,Corporate,60014
13521,Frankfort,USA,KY,Corporate,40601
13413,Garden Grove,USA,CA,Corporate,92840
13269,Dubuque,USA,IA,Corporate,52001
14215,South Ozone Park,USA,NY,Corporate,11420
13088,Alpharetta,USA,GA,Corporate,30022
14301,Detroit,USA,MI,Corporate,48205
14246,Antioch,USA,CA,Corporate,94509
14529,San Diego,USA,CA,Corporate,92117
13497,Norcross,USA,GA,Corporate,30093
13226,Honolulu,USA,HI,Corporate,96817
13280,Las Vegas,USA,NV,Corporate,89101
14295,Milwaukee,USA,WI,Corporate,53209
14753,Santa Cruz,USA,CA,Corporate,95060
14879,Stone Mountain,USA,GA,Corporate,30083
14876,Alhambra,USA,CA,Corporate,91801
13947,Wichita,USA,KS,Corporate,67212
14819,Westerville,USA,OH,Corporate,43081
12810,Mesa,USA,AZ,Corporate,85204
12809,Union City,USA,NJ,Corporate,7087
13618,Miami,USA,FL,Corporate,33147
14852,Houston,USA,TX,Corporate,77088
12751,Modesto,USA,CA,Corporate,95350
2702,Honolulu,USA,HI,Corporate,96816
13723,Methuen,USA,MA,Corporate,1844
13720,Chino Hills,USA,CA,Corporate,91709
13810,Miami,USA,FL,Corporate,33186
13863,Weslaco,USA,TX,Corporate,78596
14863,Brooklyn,USA,NY,Corporate,11236
12817,Fairfield,USA,OH,Corporate,45014
13808,Virginia Beach,USA,VA,Corporate,23464
12632,Dearborn,USA,MI,Corporate,48126
12631,Modesto,USA,CA,Corporate,95350
12573,Broken Arrow,USA,OK,Corporate,74012
12566,Aurora,USA,IL,Corporate,60504
15060,Harvey,USA,IL,Corporate,60426
15132,Memphis,USA,TN,Corporate,38128
15041,Livermore,USA,CA,Corporate,94550
12946,Hialeah,USA,FL,Corporate,33010
13022,San Marcos,USA,TX,Corporate,78666
12504,Peoria,USA,AZ,Corporate,85345
12681,Yonkers,USA,NY,Corporate,10701
3626,Oceanside,USA,CA,Corporate,92056
4052,Columbus,USA,GA,Corporate,31907
9543,Huntington Beach,USA,CA,Corporate,92646
18081,Sugar Land,USA,TX,Corporate,77478
8182,Tucson,USA,AZ,Corporate,85746
15988,La Mesa,USA,CA,Corporate,91941
17705,Anaheim,USA,CA,Corporate,92804
15521,Cleveland,USA,OH,Corporate,44102
20117,San Francisco,USA,CA,Corporate,94112
20078,Brownsville,USA,TX,Corporate,78521
18917,Garland,USA,TX,Corporate,75040
15219,Middletown,USA,OH,Corporate,45044
16209,Tempe,USA,AZ,Corporate,85283
18615,Chicago,USA,IL,Corporate,60640
18949,Fontana,USA,CA,Corporate,92336
18191,Phoenix,USA,AZ,Corporate,85040
18243,Pekin,USA,IL,Corporate,61554
18049,Morristown,USA,NJ,Corporate,7960
16517,Dallas,USA,TX,Corporate,75228
16480,Plano,USA,TX,Corporate,75023
16530,Clementon,USA,NJ,Corporate,8021
16421,Chillicothe,USA,OH,Corporate,45601
19059,Woodbridge,USA,VA,Corporate,22193
15764,Chicago,USA,IL,Corporate,60610
15886,Diamond Bar,USA,CA,Corporate,91765
15849,Madera,USA,CA,Corporate,93638
18319,Rialto,USA,CA,Corporate,92376
18462,Rego Park,USA,NY,Corporate,11374
16003,Honolulu,USA,HI,Corporate,96822
16019,Goleta,USA,CA,Corporate,93117
18298,Baltimore,USA,MD,Corporate,21206
20531,Austin,USA,TX,Corporate,78745
20405,Rowland Heights,USA,CA,Corporate,91748
20746,Riverside,USA,CA,Corporate,92504
17500,Los Angeles,USA,CA,Corporate,90037
18347,Los Angeles,USA,CA,Corporate,90027
20726,Memphis,USA,TN,Corporate,38109
20671,North Richland Hills,USA,TX,Corporate,76180
17460,Dallas,USA,TX,Corporate,75287
15939,Philadelphia,USA,PA,Corporate,19148
17424,Rego Park,USA,NY,Corporate,11374
17514,Apex,USA,NC,Corporate,27502
18022,Newark,USA,OH,Corporate,43055
17351,Houston,USA,TX,Corporate,77084
20506,Richmond,USA,TX,Corporate,77469
17654,Harvey,USA,IL,Corporate,60426
20414,San Antonio,USA,TX,Corporate,78223
17688,Weslaco,USA,TX,Corporate,78596
20628,Fort Worth,USA,TX,Corporate,76116
15520,Chicago,USA,IL,Corporate,60637
15393,Lynnwood,USA,WA,Corporate,98037
15604,Chicago,USA,IL,Corporate,60649
15567,Carlsbad,USA,CA,Corporate,92009
15477,Chicago,USA,IL,Corporate,60651
15417,Moreno Valley,USA,CA,Corporate,92557
15522,Tampa,USA,FL,Corporate,33614
17574,Hanover,USA,PA,Corporate,17331
15160,Los Angeles,USA,CA,Corporate,90004
15141,Hanover,USA,PA,Corporate,17331
17064,Fort Lauderdale,USA,FL,Corporate,33313
15267,Los Angeles,USA,CA,Corporate,90063
16204,Miami,USA,FL,Corporate,33155
17762,Chicago,USA,IL,Corporate,60623
19843,Bristol,USA,CT,Corporate,6010
17223,Moline,USA,IL,Corporate,61265
17165,El Centro,USA,CA,Corporate,92243
18622,Richmond,USA,KY,Corporate,40475
19785,Glendale,USA,AZ,Corporate,85301
20018,Bronx,USA,NY,Corporate,10466
17756,Annapolis,USA,MD,Corporate,21401
18973,Lawrence,USA,MA,Corporate,1841
20232,Strongsville,USA,OH,Corporate,44136
15254,Michigan City,USA,IN,Corporate,46360
17033,Lancaster,USA,PA,Corporate,17603
17051,West Jordan,USA,UT,Corporate,84084
19814,Chicago,USA,IL,Corporate,60621
17859,Costa Mesa,USA,CA,Corporate,92626
16316,Bakersfield,USA,CA,Corporate,93307
18242,Washington,USA,DC,Corporate,20020
18112,Saint Charles,USA,MO,Corporate,63301
18111,Columbus,USA,OH,Corporate,43230
18072,Orange Park,USA,FL,Corporate,32073
18071,Chicago,USA,IL,Corporate,60651
19051,Lakewood,USA,OH,Corporate,44107
16386,York,USA,PA,Corporate,17402
15806,Hialeah,USA,FL,Corporate,33016
15679,Hamilton,USA,OH,Corporate,45011
15714,Brooklyn,USA,NY,Corporate,11203
18822,Garden Grove,USA,CA,Corporate,92843
18821,Levittown,USA,NY,Corporate,11756
18784,Columbus,USA,GA,Corporate,31907
18783,Fresno,USA,CA,Corporate,93722
15762,Elmhurst,USA,IL,Corporate,60126
15707,Los Angeles,USA,CA,Corporate,90043
15702,Chicago,USA,IL,Corporate,60649
17648,Milpitas,USA,CA,Corporate,95035
20497,Indio,USA,CA,Corporate,92201
18460,Houston,USA,TX,Corporate,77015
17975,Tucson,USA,AZ,Corporate,85713
18495,Santa Clara,USA,CA,Corporate,95051
17938,Beloit,USA,WI,Corporate,53511
20674,Pico Rivera,USA,CA,Corporate,90660
20403,El Centro,USA,CA,Corporate,92243
17516,Philadelphia,USA,PA,Corporate,19148
20688,Ballwin,USA,MO,Corporate,63021
17986,Brooklyn,USA,NY,Corporate,11235
15993,Las Vegas,USA,NV,Corporate,89103
20558,Laredo,USA,TX,Corporate,78040
15990,Los Angeles,USA,CA,Corporate,90001
18880,El Paso,USA,TX,Corporate,79927
18320,San Jose,USA,CA,Corporate,95148
20555,Ann Arbor,USA,MI,Corporate,48103
20447,Chicago,USA,IL,Corporate,60660
17508,Las Vegas,USA,NV,Corporate,89103
15428,Newark,USA,OH,Corporate,43055
15661,Ann Arbor,USA,MI,Corporate,48103
15676,West Jordan,USA,UT,Corporate,84084
15329,Los Angeles,USA,CA,Corporate,90001
18671,Miami,USA,FL,Corporate,33162
15400,Saint Paul,USA,MN,Corporate,55124
15613,Irvington,USA,NJ,Corporate,7111
15595,Cleveland,USA,OH,Corporate,44118
17226,Pompano Beach,USA,FL,Corporate,33068
19018,Ballwin,USA,MO,Corporate,63021
17063,Union City,USA,NJ,Corporate,7087
18942,South Ozone Park,USA,NY,Corporate,11420
19965,Potomac,USA,MD,Corporate,20854
15276,Brighton,USA,MA,Corporate,2135
16178,Cupertino,USA,CA,Corporate,95014
17755,Stone Mountain,USA,GA,Corporate,30083
19854,Fullerton,USA,CA,Corporate,92833
20051,San Diego,USA,CA,Corporate,92114
15256,Chicago,USA,IL,Corporate,60617
18972,Los Angeles,USA,CA,Corporate,90003
16265,El Paso,USA,TX,Corporate,79924
16190,Columbus,USA,GA,Corporate,31907
17875,Aurora,USA,CO,Corporate,80012
18108,Las Vegas,USA,NV,Corporate,89119
16403,Saint Paul,USA,MN,Corporate,55104
16506,Bridgeton,USA,NJ,Corporate,8302
17632,Long Beach,USA,CA,Corporate,90806
20737,Saint Paul,USA,MN,Corporate,55112
16060,Lutz,USA,FL,Corporate,33549
19786,Miami,USA,FL,Corporate,33157
17758,Miami,USA,FL,Corporate,33175
3290,San Jose,USA,CA,Home Office,95148
8287,Glenview,USA,IL,Home Office,60025
1421,Caguas,Puerto Rico,PR,Consumer,725
3491,San Diego,USA,CA,Consumer,92126
11049,Milpitas,USA,CA,Consumer,95035
7484,North Hills,USA,CA,Consumer,91343
3798,Toms River,USA,NJ,Consumer,8753
4897,Bellflower,USA,CA,Consumer,90706
10879,Jacksonville,USA,FL,Consumer,32225
2054,Palo Alto,USA,CA,Consumer,94303
9169,Phoenix,USA,AZ,Consumer,85033
12577,Brooklyn,USA,NY,Consumer,11203
12738,Fullerton,USA,CA,Consumer,92833
12558,Cincinnati,USA,OH,Consumer,45238
12575,San Diego,USA,CA,Consumer,92104
12448,San Antonio,USA,TX,Consumer,78227
12495,Sunnyvale,USA,CA,Consumer,94086
12620,Lindenhurst,USA,NY,Consumer,11757
12512,Los Angeles,USA,CA,Consumer,90016
12548,Middletown,USA,OH,Consumer,45044
12637,Jacksonville,USA,FL,Consumer,32244
14925,San Antonio,USA,TX,Consumer,78240
15050,Lawrenceville,USA,GA,Consumer,30044
14995,Orlando,USA,FL,Consumer,32825
12881,Fort Washington,USA,MD,Consumer,20744
15011,Pomona,USA,CA,Consumer,91767
14938,Long Beach,USA,CA,Consumer,90813
15134,Pomona,USA,CA,Consumer,91766
15007,Mount Pleasant,USA,MI,Consumer,48858
12909,Elmhurst,USA,IL,Consumer,60126
14984,Hamilton,USA,OH,Consumer,45013
15127,La Crosse,USA,WI,Consumer,54601
12924,San Francisco,USA,CA,Consumer,94110
4247,Chino Hills,USA,CA,Consumer,91709
9269,Citrus Heights,USA,CA,Consumer,95610
11671,Detroit,USA,MI,Consumer,48235
9629,San Antonio,USA,TX,Consumer,78201
1440,Bakersfield,USA,CA,Consumer,93309
6340,Albuquerque,USA,NM,Consumer,87105
4333,Columbus,USA,OH,Consumer,43228
3279,Bronx,USA,NY,Consumer,10468
9428,Oregon City,USA,OR,Consumer,97045
12086,El Monte,USA,CA,Consumer,91732
5422,Hollywood,USA,FL,Consumer,33024
9054,Washington,USA,DC,Consumer,20009
11296,Fresno,USA,CA,Consumer,93720
1872,Las Vegas,USA,NV,Consumer,89121
4526,El Monte,USA,CA,Consumer,91732
19230,Eugene,USA,OR,Consumer,97405
15733,Moreno Valley,USA,CA,Consumer,92553
15984,San Diego,USA,CA,Consumer,92104
18471,Lockport,USA,NY,Consumer,14094
15496,Oxnard,USA,CA,Consumer,93030
15566,New Orleans,USA,LA,Consumer,70122
8232,Philadelphia,USA,PA,Consumer,19145
17622,San Marcos,USA,TX,Consumer,78666
